title,url,price,source
Scarlet & Violet - Base Set - Elite Trainer Box - Miraidon,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-base-set-elite-trainer-box-miraidon,42.95,TotalCards
Scarlet & Violet - Base Set - Elite Trainer Box - Koraidon,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-base-set-elite-trainer-box-koraidon,42.95,TotalCards
Hoopa V Box,https://totalcards.net/collections/view-all-pokemon/products/pokemon-hoopa-v-box,21.95,TotalCards
Celebrations - Pikachu V-Union Special Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-celebrations-pikachu-v-union-special-collection,145.95,TotalCards
Scarlet & Violet - Twilight Masquerade - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-twilight-masquerade-booster-pack,7.95,TotalCards
Shining Fates - Premium Collection -  Shiny Dragapult VMAX,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-fates-premium-collection-shiny-dragapult-vmax,89.95,TotalCards
Pokemon Go - Premier Deck Holder Collection - Dragonite VSTAR,https://totalcards.net/collections/view-all-pokemon/products/pokemon-pokemon-go-premier-deck-holder-collection-dragonite-vstar,49.95,TotalCards
Sword & Shield - Brilliant Stars - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-brilliant-stars-booster-pack,11.95,TotalCards
Scarlet & Violet - 151 - Zapdos ex Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-151-zapdos-ex-collection,34.95,TotalCards
Scarlet & Violet - Surging Sparks - Booster Box (36 Boosters),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-surging-sparks-booster-box-36-boosters,164.95,TotalCards
Scarlet & Violet - Black Bolt & White Flare - Unova Poster Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-black-bolt-white-flare-unova-poster-collection,34.95,TotalCards
Scarlet & Violet - 151 - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-151-booster-pack,24.95,TotalCards
Shining Fates - Eldegoss V Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-fates-eldegoss-v-tin,59.95,TotalCards
Sword & Shield - Crown Zenith - Regidrago V Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-crown-zenith-regidrago-v-collection,24.95,TotalCards
Scarlet & Violet - 151 - Poster Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-151-poster-collection,16.75,TotalCards
Sword & Shield - Crown Zenith - Regieleki V Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-crown-zenith-regieleki-v-collection,24.95,TotalCards
Shining Fates - Boltund V Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-fates-boltund-v-tin,59.95,TotalCards
Scarlet & Violet - Temporal Forces - Booster Box (36 Boosters),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-temporal-forces-booster-box-36-boosters,144.95,TotalCards
Arceus V Figure Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-arceus-v-figure-collection,69.95,TotalCards
Shining Fates - Cramorant V Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-fates-cramorant-v-tin,59.95,TotalCards
Scarlet & Violet - Paldean Fates - Booster Bundle,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-booster-bundle,24.95,TotalCards
Scarlet & Violet - 151 - Binder Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-151-binder-collection,149.95,TotalCards
Scarlet & Violet - White Flare - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-white-flare-japanese-booster-pack,5.45,TotalCards
V Battle Deck Bundle - Blastoise Vs. Venusaur,https://totalcards.net/collections/view-all-pokemon/products/pokemon-blastoise-venusaur-v-battle-deck-bundle,22.45,TotalCards
Celebrations - Collector Chest,https://totalcards.net/collections/view-all-pokemon/products/pokemon-celebrations-collector-chest,69.95,TotalCards
Galarian Sirfetch'd V Box,https://totalcards.net/collections/view-all-pokemon/products/pokemon-galarian-sirfetch-d-v-box,34.95,TotalCards
XY - Evolutions - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-xy-evolutions-booster-pack,49.95,TotalCards
League Battle Deck - Zacian V,https://totalcards.net/collections/view-all-pokemon/products/pokemon-league-battle-deck-zacian-v,99.95,TotalCards
Eternatus VMAX Premium Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-eternatus-vmax-premium-collection,69.95,TotalCards
Scarlet & Violet - Paldean Fates - Tech Sticker Collection - Greavard,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-tech-sticker-collection-greavard,16.95,TotalCards
Scarlet & Violet - Black Bolt - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-black-bolt-japanese-booster-pack,5.95,TotalCards
2020 Fall Collector Chest Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-2020-fall-collector-chest-tin,29.95,TotalCards
Scarlet & Violet - Paldean Fates - Tech Sticker Collection - Fidough,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-tech-sticker-collection-fidough,16.95,TotalCards
Scarlet & Violet - Paldean Fates - Shiny Tera Charizard ex Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-shiny-tera-charizard-ex-tin,89.95,TotalCards
Sword & Shield - Crown Zenith - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-crown-zenith-booster-pack,17.95,TotalCards
Sword & Shield - Crown Zenith - Shiny Zacian Premium Figure Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-crown-zenith-shiny-zacian-premium-figure-collection,57.95,TotalCards
Scarlet & Violet - Paldean Fates - Tech Sticker Collection - Maschiff,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-tech-sticker-collection-maschiff,16.95,TotalCards
Sword & Shield - Crown Zenith - Morpeko V-Union Premium Playmat Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-crown-zenith-morpeko-v-union-premium-playmat-collection,69.95,TotalCards
Sword & Shield - Ultra Premium Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-ultra-premium-collection,97.95,TotalCards
Sword & Shield - Crown Zenith - Shiny Zamazenta Premium Figure Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-crown-zenith-shiny-zamazenta-premium-figure-collection,57.95,TotalCards
Mega Evolution - Nihil Zero - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-mega-evolution-nihil-zero-japanese-booster-pack,3.75,TotalCards
Trick or Trade - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-trick-or-trade-booster-pack,2.95,TotalCards
Scarlet & Violet - Stellar Crown - Booster Box (36 Boosters),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-stellar-crown-booster-box-36-boosters,114.95,TotalCards
Sword & Shield Collector's Chest - Spring 2021,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-collector-s-chest-spring-2021,23.95,TotalCards
Sword & Shield - Crown Zenith - Pikachu VMAX Special Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-crown-zenith-pikachu-vmax-special-collection,89.95,TotalCards
Holiday Calendar,https://totalcards.net/collections/view-all-pokemon/products/pokemon-holiday-calendar,44.95,TotalCards
"Crown Zenith - 7"" Tin - Galarian Zapdos",https://totalcards.net/collections/view-all-pokemon/products/pokemon-crown-zenith-7-tin-galarian-zapdos,24.95,TotalCards
"Crown Zenith - 7"" Tin - Galarian Articuno",https://totalcards.net/collections/view-all-pokemon/products/pokemon-crown-zenith-7-tin-galarian-articuno,24.95,TotalCards
Scarlet & Violet Collector's Chest - Spring 2023,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-collectors-chest-spring-2023,26.95,TotalCards
"Crown Zenith - 7"" Tin - Galarian Moltres",https://totalcards.net/collections/view-all-pokemon/products/pokemon-crown-zenith-7-tin-galarian-moltres,24.95,TotalCards
Mystery Card Bundle - 50 Cards!,https://totalcards.net/collections/view-all-pokemon/products/pokemon-mystery-card-bundle-50-cards,3.95,TotalCards
Galarian Rapidash V Box,https://totalcards.net/collections/view-all-pokemon/products/pokemon-galarian-rapidash-v-box,39.95,TotalCards
Scarlet & Violet - Paldean Fates - Shiny Great Tusk ex Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-shiny-great-tusk-ex-tin,39.95,TotalCards
Scarlet & Violet - Obsidian Flames - Build & Battle Stadium,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-obsidian-flames-build-battle-stadium,67.95,TotalCards
Sword & Shield - Astral Radiance - 3 Pack Blister - Sylveon,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-astral-radiance-3-pack-blister-sylveon,29.95,TotalCards
Sword & Shield - Astral Radiance - 3 Pack Blister - Eevee,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-astral-radiance-3-pack-blister-eevee,29.95,TotalCards
Scarlet & Violet - Paldean Fates - Shiny Iron Treads ex Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-shiny-iron-treads-ex-tin,39.95,TotalCards
Pokemon Go - Pikachu Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-pokemon-go-pikachu-tin,24.95,TotalCards
Combined Powers - Premium Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-combined-powers-premium-collection,69.95,TotalCards
Scarlet & Violet - Paldean Fates - Premium Collection - Shiny Skeledirge ex,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-premium-collection-shiny-skeledirge-ex,49.95,TotalCards
Scarlet & Violet - Paldean Fates - Premium Collection - Shiny Meowscarada ex,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-premium-collection-shiny-meowscarada-ex,49.95,TotalCards
Scarlet & Violet - Prismatic Evolutions - Elite Trainer Box - Card Sleeves (65 Sleeves),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-prismatic-evolutions-elite-trainer-box-card-sleeves-65-sleeves,3.45,TotalCards
Scarlet & Violet - Twilight Masquerade - Booster Box (36 Boosters),https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-twilight-masquerade-booster-box-36-boosters,114.95,TotalCards
Sword & Shield - Champions Path - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-champions-path-booster-pack,19.95,TotalCards
Sun & Moon - Base Set - Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-base-set-booster-pack,24.95,TotalCards
Klara - Premium Tournament Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-klara-premium-tournament-collection,34.95,TotalCards
Pikachu V Box (2022),https://totalcards.net/collections/view-all-pokemon/products/pokemon-pikachu-v-box-2022,19.95,TotalCards
"Scarlet & Violet - Paldean Fates - 7"" Tin - Shiny Great Tusk ex",https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-7-tin-shiny-great-tusk-ex,26.95,TotalCards
"Scarlet & Violet - Paldean Fates - 7"" Tin - Shiny Iron Treads ex",https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-7-tin-shiny-iron-treads-ex,26.95,TotalCards
V Battle Deck Bundle - Lycanroc vs Corviknight,https://totalcards.net/collections/view-all-pokemon/products/pokemon-v-battle-deck-bundle-lycanroc-vs-corviknight,23.95,TotalCards
Mega Evolution - Mega Brave - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-mega-evolution-mega-brave-japanese-booster-pack,3.45,TotalCards
Sword & Shield - Elite Trainer Box Plus - Zacian,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-elite-trainer-box-plus-zacian,99.95,TotalCards
Scarlet & Violet - Temporal Forces - Elite Trainer Box - Walking Wake,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-temporal-forces-elite-trainer-box-walking-wake,42.95,TotalCards
Sword & Shield - Elite Trainer Box Plus - Zamazenta,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-elite-trainer-box-plus-zamazenta,99.95,TotalCards
Scarlet & Violet - Glory of Team Rocket - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-glory-of-team-rocket-japanese-booster-pack,4.45,TotalCards
Mega Evolution - Inferno X - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-mega-evolution-inferno-x-japanese-booster-pack,3.95,TotalCards
Sword & Shield - Shining Fates - Eevee - 052/72,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-shining-fates-eevee-052-72,0.08,TotalCards
Trick or Trade 2024 - BOOster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-trick-or-trade-2024-booster-pack,1.95,TotalCards
Scarlet & Violet - Paldean Fates - Premium Collection - Shiny Quaquaval ex,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-paldean-fates-premium-collection-shiny-quaquaval-ex,79.95,TotalCards
Mega Evolution - Mega Symphonia - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-mega-evolution-mega-symphonia-japanese-booster-pack,3.45,TotalCards
Mega Evolution - Mega Dream ex - Japanese Booster Box (10 Boosters),https://totalcards.net/collections/view-all-pokemon/products/pokemon-mega-evolution-mega-dream-ex-japanese-booster-box-10-boosters,79.95,TotalCards
Sword & Shield - Lost Origin - Build & Battle Stadium,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sword-shield-lost-origin-build-battle-stadium,52.45,TotalCards
Pokemon Go - Charmander Pin Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-pokemon-go-charmander-pin-collection,24.95,TotalCards
Sun & Moon - Guardians Rising - Sleeved Booster,https://totalcards.net/collections/view-all-pokemon/products/pokemon-sun-moon-guardians-rising-sleeved-booster,6.75,TotalCards
Scarlet & Violet - Battle Partners - Japanese Booster Pack,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-battle-partners-japanese-booster-pack,3.45,TotalCards
Pokemon Go - Snorlax Tin,https://totalcards.net/collections/view-all-pokemon/products/pokemon-pokemon-go-snorlax-tin,24.95,TotalCards
Scarlet & Violet - Temporal Forces - Elite Trainer Box - Iron Leaves,https://totalcards.net/collections/view-all-pokemon/products/pokemon-scarlet-violet-temporal-forces-elite-trainer-box-iron-leaves,42.95,TotalCards
ex Battle Deck - Chien-Pao,https://totalcards.net/collections/view-all-pokemon/products/pokemon-ex-battle-deck-chien-pao,14.95,TotalCards
Hidden Fates Premium Powers Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-hidden-fates-premium-powers-collection,399.95,TotalCards
Pokemon Go - Bulbasaur Pin Collection,https://totalcards.net/collections/view-all-pokemon/products/pokemon-pokemon-go-bulbasaur-pin-collection,24.95,TotalCards
Shining Fates - Mini Tin - Reshiram & Cinderace,https://totalcards.net/collections/view-all-pokemon/products/pokemon-shining-fates-mini-tin-reshiram-cinderace,9.95,TotalCards
